event,i,id,name,status,mother1,mother2,px,py,pz,E,m,pT,eta,phi,charge,isFinal
10,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
10,3,13,mu-,21,7,7,0,0,6999.999974,6999.999974,0,0,55.59851446,0,-1,0
10,4,-13,mu+,21,8,0,0,0,-6991.944954,6991.944954,0,0,-55.59736308,0,1,0
10,5,-24,W-,22,3,4,3496.07308,-5918.3587,1303.320301,6996.724356,77.53204419,6873.826932,0.1884881358,-1.037230776,-1,0
10,6,24,W+,22,3,4,-3496.07308,5918.3587,-1295.265281,6995.220572,76.824618,6873.826932,-0.1873366859,2.104361877,1,0
10,7,13,mu-,42,1,0,1.246114323e-12,-5.280220705e-13,6999.999974,6999.999974,0,1.353369208e-12,36.87523653,-0.4007985695,-1,0
10,8,-13,mu+,41,2,0,-1.245670234e-12,5.278000259e-13,-6999.999988,6999.999988,0,1.352873682e-12,-36.87560274,2.740817135,1,0
10,9,-24,W-,44,5,5,3498.938658,-5919.573729,1303.582701,6999.233097,77.53204419,6876.33077,0.1884577959,-1.036961841,-1,0
10,10,24,W+,44,6,6,-3491.900351,5916.589429,-1301.045045,6992.711832,76.824618,6870.181841,-0.1882615874,2.103969915,1,0
10,11,22,gamma,1,8,0,-7.038306558,2.984300131,-2.537670324,8.055034273,0,7.644854902,-0.3261326589,2.740562317,0,1
10,12,24,W+,51,10,0,-3491.900346,5916.589417,-1301.045042,6992.711818,76.824618,6870.181828,-0.1882615874,2.103969915,1,0
10,13,22,gamma,1,10,0,-5.382868568e-06,1.178508467e-05,-2.834479689e-06,1.326264566e-05,0,1.295621452e-05,-0.2170651473,1.999251543,0,1
10,14,-24,W-,52,9,9,3498.938658,-5919.573729,1303.582701,6999.233096,77.53204419,6876.33077,0.1884577959,-1.036961841,-1,0
10,15,-24,W-,51,14,0,3498.938658,-5919.573729,1303.582701,6999.233096,77.53204419,6876.33077,0.1884577959,-1.036961841,-1,0
10,16,22,gamma,1,14,0,3.675121662e-11,-3.275912527e-10,-2.331556028e-10,4.037675271e-10,0,3.296462965e-10,-0.6586287221,-1.459077257,0,1
10,17,24,W+,52,12,12,-3491.900346,5916.589417,-1301.045042,6992.711818,76.824618,6870.181828,-0.1882615874,2.103969915,1,0
10,18,-24,W-,51,15,0,3498.938658,-5919.573729,1303.582701,6999.233096,77.53204419,6876.33077,0.1884577959,-1.036961841,-1,0
10,19,22,gamma,1,15,0,-4.984250696e-13,6.778608467e-13,7.031197342e-12,7.081359964e-12,0,8.413815291e-13,2.819775051,2.204817109,0,1
10,20,24,W+,52,17,17,-3491.900346,5916.589417,-1301.045042,6992.711818,76.824618,6870.181828,-0.1882615874,2.103969915,1,0
10,21,22,gamma,1,1,0,0,0,2.552707656e-05,2.552707656e-05,0,0,36.1690782,0,0,1
10,22,22,gamma,1,2,0,0,0,-1.203498732e-05,1.203498732e-05,0,0,-35.4171565,0,0,1
10,23,11,e-,1,18,0,2940.768338,-4997.72672,1073.018211,5897.182282,0.000511,5798.740448,0.1840032596,-1.038934158,-1,1
10,24,-12,nu_ebar,1,18,0,558.1703201,-921.8470089,230.5644907,1102.050815,0,1077.662291,0.2123492565,-1.026348905,0,1
10,25,-11,e+,23,20,0,-1675.17422,2796.01677,-584.9325282,3311.50487,0.000511,3259.435295,-0.17850869,2.110575005,1,0
10,26,12,nu_e,23,20,0,-1816.726126,3120.572647,-716.1125135,3681.206948,0,3610.881812,-0.1970431302,2.098007705,0,0
10,27,-11,e+,51,25,0,-1494.69562,2494.745724,-521.8081192,2954.68356,0.000511,2908.241948,-0.1784748902,2.110581366,1,0
10,28,22,gamma,51,25,0,-180.511399,301.3273848,-63.13733769,356.8877714,0,351.2585344,-0.1787919756,2.110520007,0,0
10,29,12,nu_e,1,26,26,-1816.693326,3120.516308,-716.0995848,3681.140487,0,3610.816621,-0.1970431302,2.098007705,0,1
10,30,-11,e+,1,27,0,-1494.688128,2494.733217,-521.8055026,2954.668747,0.000511,2908.227367,-0.17847489,2.110581367,1,1
10,31,22,gamma,1,27,0,-0.00795847171,0.01328480956,-0.002779534463,0.01573369788,0,0.01548623379,-0.1785342512,2.110528446,0,1
10,32,22,gamma,1,28,28,-180.5109137,301.3265747,-63.13716796,356.886812,0,351.2575901,-0.1787919756,2.110520007,0,1
11,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
11,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
11,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
11,3,13,mu-,21,7,7,0,0,6999.999856,6999.999856,0,0,55.59851445,0,-1,0
11,4,-13,mu+,21,8,0,0,0,-6046.590015,6046.590015,0,0,-55.4520988,0,1,0
11,5,-24,W-,22,3,4,-6.347986186,1.069726781,6999.43133,6999.997553,88.79957239,6.437487398,7.68459327,2.974646768,-1,0
11,6,24,W+,22,3,4,6.347986186,-1.069726781,-6046.021489,6046.592317,82.83337816,6.437487398,-7.538164885,-0.1669458852,1,0
11,7,13,mu-,42,1,0,3.291589223e-12,4.371614182e-12,6999.999856,6999.999856,0,5.472254578e-12,35.478143,0.9254124701,-1,0
11,8,-13,mu+,41,2,0,-3.289812867e-12,-4.362732398e-12,-6999.999989,6999.999989,0,5.464092118e-12,-35.47963574,-2.21689821,1,0
11,9,-24,W-,44,5,5,-6.348757136,1.068702427,6999.210403,6999.776645,88.79957239,6.438077512,7.684470042,2.974823564,-1,0
11,10,24,W+,44,6,6,-10.11690266,-22.9464518,-6046.193838,6046.813226,82.83337816,25.07770663,-6.178356447,-1.986050115,1,0
11,11,22,gamma,1,8,0,16.4656598,21.87774937,-953.016697,953.4099741,0,27.38163381,-4.243113426,0.9256197068,0,1
11,12,-24,W-,51,9,0,-6.348399746,1.06853016,6999.18245,6999.748694,88.79957239,6.437696486,7.684525233,2.974840736,-1,0
11,13,22,gamma,1,9,0,-0.0003573939169,0.0001722578973,0.02794985472,0.02795267039,0,0.0003967407151,4.948081873,2.692462016,0,1
11,14,24,W+,52,10,10,-10.11690266,-22.94645179,-6046.193836,6046.813224,82.83337816,25.07770662,-6.178356447,-1.986050115,1,0
11,15,24,W+,51,14,0,-10.11690417,-22.94643075,-6046.193504,6046.812892,82.83337816,25.07768798,-6.178357136,-1.986050509,1,0
11,16,22,gamma,1,14,0,1.514323099e-06,-2.103793756e-05,-0.0003315098879,0.0003321802127,0,2.109236808e-05,-3.448904052,-1.49893967,0,1
11,17,-24,W-,52,12,12,-6.348399746,1.06853016,6999.18245,6999.748694,88.79957239,6.437696485,7.684525233,2.974840736,-1,0
11,18,24,W+,51,15,0,-10.11690417,-22.94643075,-6046.193504,6046.812892,82.83337816,25.07768798,-6.178357136,-1.986050509,1,0
11,19,22,gamma,1,15,0,3.239057957e-12,-5.836270868e-12,-1.900301561e-11,2.014120544e-11,0,6.674844874e-12,-1.768906837,-1.064131932,0,1
11,20,-24,W-,52,17,17,-6.348399746,1.06853016,6999.18245,6999.748694,88.79957239,6.437696485,7.684525233,2.974840736,-1,0
11,21,22,gamma,1,1,0,0,0,0.0001440532728,0.0001440532728,0,0,37.89952166,0,0,1
11,22,22,gamma,1,2,0,0,0,-1.133985961e-05,1.133985961e-05,0,0,-35.3576624,0,0,1
11,23,15,tau-,1,20,0,-45.28102217,8.8392583,4666.879658,4667.108035,1.77682,46.13570695,5.309830367,2.948808141,-1,1
11,24,-16,nu_taubar,1,20,0,38.93262242,-7.77072814,2332.302792,2332.640659,0,39.70054539,4.766466066,-0.1970053992,0,1
11,25,-13,mu+,1,18,0,20.01564878,-15.50183802,-5182.521859,5182.583696,0.10566,25.31665812,-6.014737606,-0.6589888097,1,1
11,26,14,nu_mu,1,18,0,-30.13255295,-7.444592729,-863.6716449,864.2291959,0,31.03856808,-4.019432001,-2.899381575,0,1
12,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
12,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
12,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
12,3,13,mu-,21,6,0,0,0,0.3034586904,0.3034586904,0,0,45.55233925,0,-1,0
12,4,-13,mu+,21,7,7,0,0,-6767.826666,6767.826666,0,0,-55.56478433,0,1,0
12,5,23,Z0,22,3,4,0,0,-6767.523207,6768.130125,90.63676554,0,-55.56473949,0,0,0
12,6,13,mu-,41,10,10,-1.006992534e-08,2.022716217e-09,6999.376331,6999.376331,0,1.027106505e-08,27.94065862,2.943363529,-1,0
12,7,-13,mu+,42,11,0,1.556273332e-09,-4.382672003e-10,-6767.826666,6767.826666,0,1.616806984e-09,-29.7558951,-0.2745040474,1,0
12,8,23,Z0,44,5,5,23.29054251,-6.559605546,-6767.480666,6768.13084,90.63676554,24.19664843,-6.326820412,-0.2745310998,0,0
12,9,22,gamma,43,6,0,-23.29054251,6.559605547,6999.030332,6999.072157,0,24.19664844,6.360462934,2.867061554,0,0
12,10,13,mu-,42,15,0,-1.036504216e-12,-1.341149414e-12,6999.376331,6999.376331,0,1.694999333e-12,36.65006228,-2.22876032,-1,0
12,11,-13,mu+,41,16,16,1.036615238e-12,1.341371458e-12,-6999.999854,6999.999854,0,1.695242915e-12,-36.65000766,0.912860611,1,0
12,12,23,Z0,44,8,8,24.62642226,-4.831181079,-6767.484168,6768.137616,90.63676554,25.09583599,-6.290333365,-0.1937186089,0,0
12,13,22,gamma,44,9,9,-23.29053839,6.559610888,6999.023556,6999.065381,0,24.19664591,6.36046207,2.867061295,0,0
12,14,22,gamma,43,11,0,-1.335883885,-1.728429808,-232.1629102,232.1731873,0,2.184503457,-5.359220086,-2.228786006,0,0
12,15,13,mu-,41,1,0,4.163336342e-17,-1.110223025e-16,6999.997412,6999.997412,0,1.18571871e-16,46.21782463,-1.212025657,-1,0
12,16,-13,mu+,42,2,0,-5.551115123e-17,1.665334537e-16,-6999.999854,6999.999854,0,1.755416734e-16,-45.82546779,1.892546881,1,0
12,17,23,Z0,44,12,12,24.62641402,-4.83115406,-6767.25096,6767.90443,90.63676554,25.0958227,-6.290299434,-0.1937176156,0,0
12,18,22,gamma,1,13,13,-23.46706418,7.138412062,6999.263624,6999.306604,0,24.52875921,6.346864203,2.846297603,0,1
12,19,22,gamma,1,14,14,-1.335884015,-1.728429383,-232.1548731,232.1651506,0,2.1845032,-5.359185586,-2.228786171,0,1
12,20,22,gamma,1,15,0,0.1765341685,-0.5788286175,0.1397666246,0.6210809854,0,0.6051502963,0.2289562374,-1.274772242,0,1
12,21,22,gamma,1,1,0,0,0,0.002587856387,0.002587856387,0,0,40.78792364,0,0,1
12,22,22,gamma,1,2,0,0,0,-0.0001460632056,0.0001460632056,0,0,-37.91337793,0,0,1
12,23,12,nu_e,1,17,0,-6.500144813,-33.6322545,-1191.730687,1192.222886,0,34.25464093,-4.242693497,-1.761713555,0,1
12,24,-12,nu_ebar,1,17,0,31.12655884,28.80110044,-5575.520273,5575.681544,0,42.40714623,-5.571985666,0.7466131972,0,1
13,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
13,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
13,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
13,3,13,mu-,21,6,0,0,0,0.3168593911,0.3168593911,0,0,45.59555188,0,-1,0
13,4,-13,mu+,21,7,7,0,0,-6623.609286,6623.609286,0,0,-55.54324475,0,1,0
13,5,23,Z0,22,3,4,0,0,-6623.292426,6623.926145,91.62429384,0,-55.54319691,0,0,0
13,6,13,mu-,41,10,10,1.673470251e-10,-9.022187442e-10,6999.999915,6999.999915,0,9.176075899e-10,30.35606388,-1.387396743,-1,0
13,7,-13,mu+,42,11,0,-1.274783834e-09,8.671217078e-10,-6623.609286,6623.609286,0,1.541743779e-09,-29.78189463,2.544271876,1,0
13,8,23,Z0,44,5,5,-5.623078317,3.825100656,-6623.289029,6623.926239,91.62429384,6.800765015,-7.574459694,2.544244865,0,0
13,9,22,gamma,43,6,0,5.623078316,-3.825100656,6999.679658,6999.682962,0,6.800765014,7.629731972,-0.5973477884,0,0
13,10,13,mu-,42,1,0,5.888622923e-13,-8.278100427e-15,6999.999915,6999.999915,0,5.889204753e-13,37.70729783,-0.01405686065,-1,0
13,11,-13,mu+,41,2,0,-5.881961584e-13,8.267692087e-15,-6999.99999,6999.99999,0,5.88254261e-13,-37.70842973,3.127537567,1,0
13,12,23,Z0,44,8,8,-9.17986155,3.875098617,-6623.295432,6623.936645,91.62429384,9.964248459,-7.192492538,2.742155093,0,0
13,13,22,gamma,1,9,9,5.623077429,-3.825100644,6999.669252,6999.672556,0,6.800764274,7.629730595,-0.5973478603,0,1
13,14,22,gamma,1,11,0,3.556784119,-0.04999797314,-376.3738949,376.3907039,0,3.557135514,-5.354796971,-0.01405614697,0,1
13,15,22,gamma,1,1,0,0,0,8.495148177e-05,8.495148177e-05,0,0,37.37141877,0,0,1
13,16,22,gamma,1,2,0,0,0,-1.032137152e-05,1.032137152e-05,0,0,-35.26355513,0,0,1
13,17,16,nu_tau,1,12,0,-29.07965182,11.04832768,-802.3921744,802.9949522,0,31.10774332,-3.943663437,2.778503941,0,1
13,18,-16,nu_taubar,1,12,0,19.89979027,-7.173229063,-5820.903257,5820.941693,0,21.15317631,-6.310571135,-0.3459694451,0,1
14,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
14,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
14,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
14,3,13,mu-,21,1,0,0,0,6999.999891,6999.999891,0,0,55.59851445,0,-1,0
14,4,-13,mu+,21,2,0,0,0,-6999.999804,6999.999804,0,0,-55.59851444,0,1,0
14,5,-24,W-,22,3,4,-2444.81413,6241.737027,-2014.195242,6999.9811,79.7225464,6703.461586,-0.2961240738,1.944116802,-1,0
14,6,24,W+,22,3,4,2444.81413,-6241.737027,2014.195328,7000.018596,82.94745346,6703.461586,0.2961240861,-1.197475852,1,0
14,7,-24,W-,51,5,0,-2444.808496,6241.728579,-2014.202679,6999.97374,79.7225464,6703.451666,-0.2961255622,1.944116479,-1,0
14,8,22,gamma,1,5,0,-0.004396984484,0.005290020427,0.008455825875,0.01090040274,0,0.006878792676,1.034571107,2.264265266,0,1
14,9,24,W+,52,6,6,2444.812893,-6241.733869,2014.194309,7000.015055,82.94745346,6703.458195,0.2961240861,-1.197475852,1,0
14,10,22,gamma,1,1,0,0,0,0.0001092936727,0.0001092936727,0,0,37.62337699,0,0,1
14,11,22,gamma,1,2,0,0,0,-0.0001955646185,0.0001955646185,0,0,-38.20522934,0,0,1
14,12,15,tau-,1,7,0,-1128.218881,2946.533763,-914.9940702,3285.141757,1.77682,3155.144855,-0.2860823423,1.936472339,-1,1
14,13,-16,nu_taubar,1,7,0,-1316.589616,3295.194816,-1099.208608,3714.831982,0,3548.480956,-0.305017159,1.95091328,0,1
14,14,-13,mu+,23,9,0,525.5384768,-1422.431147,474.8298148,1589.013664,0.10566,1516.410584,0.3082239246,-1.216887097,1,0
14,15,14,nu_mu,23,9,0,1919.274416,-4819.302722,1539.364494,5411.001391,0,5187.416796,0.2925584576,-1.191801789,0,0
14,16,-13,mu+,1,14,0,523.4542563,-1416.826196,472.9603755,1582.748355,0.10566,1510.430676,0.3082258417,-1.21689541,1,1
14,17,22,gamma,1,14,0,2.097914769,-5.639337889,1.880422798,6.303916885,0,6.016924314,0.3076463161,-1.214645755,0,1
14,18,14,nu_mu,1,15,15,1919.260722,-4819.268336,1539.353511,5410.962783,0,5187.379783,0.2925584576,-1.191801789,0,1
15,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
15,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
15,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
15,3,13,mu-,21,7,7,0,0,6999.846836,6999.846836,0,0,55.59849259,0,-1,0
15,4,-13,mu+,21,8,0,0,0,-6999.838206,6999.838206,0,0,-55.59849135,0,1,0
15,5,-24,W-,22,3,4,-771.4003173,-5282.947725,-4525.900088,6999.610695,78.6330266,5338.969481,-0.7694919305,-1.715788688,-1,0
15,6,24,W+,22,3,4,771.4003173,5282.947725,4525.908719,7000.074346,112.2319364,5338.969481,0.7694931636,1.425803966,1,0
15,7,13,mu-,42,12,0,-3.223601941e-12,-8.387440048e-13,6999.846836,6999.846836,0,3.330930948e-12,35.97456001,-2.887048082,-1,0
15,8,-13,mu+,41,13,13,3.223581124e-12,8.387405354e-13,-6999.999999,6999.999999,0,3.330909928e-12,-35.97458821,0.2545451371,1,0
15,9,-24,W-,44,5,5,-771.4771465,-5282.967715,-4526.031633,6999.719306,78.6330266,5339.000362,-0.7695069844,-1.715802386,-1,0
15,10,24,W+,44,6,6,771.3838245,5282.943434,4525.748557,6999.965739,112.2319364,5338.962852,0.7694710833,1.425806906,1,0
15,11,22,gamma,43,8,0,0.09332203496,0.02428139807,0.1299128587,0.1617897999,0,0.09642918906,1.106926044,0.2545453953,0,0
15,12,13,mu-,41,1,0,0,0,6999.999986,6999.999986,0,0,55.59851447,0,-1,0
15,13,-13,mu+,42,2,0,1.387778781e-17,4.163336342e-17,-6999.999999,6999.999999,0,4.388541836e-17,-47.21176217,1.249045772,1,0
15,14,-24,W-,44,9,9,-771.4656247,-5282.943638,-4525.912639,6999.622923,78.6330266,5338.974873,-0.7694930707,-1.715800903,-1,0
15,15,24,W+,44,10,10,771.4375081,5283.05562,4525.757524,7000.06212,112.2319364,5339.081617,0.7694579806,1.425799993,1,0
15,16,22,gamma,1,11,11,0.09332339364,0.02428423737,0.1299136665,0.1617916584,0,0.09643121893,1.106914134,0.2545703424,0,1
15,17,22,gamma,1,12,0,-0.06520676882,-0.1362663151,0.02518898448,0.1531499797,0,0.1510643285,0.16598027,-2.017116399,0,1
15,18,24,W+,51,15,0,771.4375063,5283.055619,4525.757524,7000.062119,112.2319364,5339.081616,0.7694579807,1.425799993,1,0
15,19,22,gamma,1,15,0,1.683913073e-06,-1.765018825e-07,-6.498576072e-07,1.813568599e-06,0,1.69313796e-06,-0.374969559,-0.1044351598,0,1
15,20,-24,W-,52,14,14,-771.4656246,-5282.943637,-4525.912639,6999.622922,78.6330266,5338.974872,-0.7694930707,-1.715800903,-1,0
15,21,-24,W-,51,20,0,-771.4656246,-5282.943637,-4525.912639,6999.622922,78.6330266,5338.974872,-0.7694930707,-1.715800903,-1,0
15,22,22,gamma,1,20,0,-1.958098209e-08,-2.46965026e-08,-1.574016641e-08,3.522903545e-08,0,3.151717151e-08,-0.4806890406,-2.241171232,0,1
15,23,24,W+,52,18,18,771.4375063,5283.055619,4525.757524,7000.062119,112.2319364,5339.081616,0.7694579807,1.425799993,1,0
15,24,24,W+,51,23,0,771.4375063,5283.055619,4525.757524,7000.062119,112.2319364,5339.081616,0.7694579807,1.425799993,1,0
15,25,22,gamma,1,23,0,-1.388699363e-11,-3.597755189e-12,-2.116398309e-12,1.450074399e-11,0,1.434546738e-11,-0.1470008006,-2.888092413,0,1
15,26,-24,W-,52,21,21,-771.4656246,-5282.943637,-4525.912639,6999.622922,78.6330266,5338.974872,-0.7694930707,-1.715800903,-1,0
15,27,24,W+,51,24,0,771.4375063,5283.055619,4525.757524,7000.062119,112.2319364,5339.081616,0.7694579807,1.425799993,1,0
15,28,22,gamma,1,24,0,3.70378449e-13,2.521825642e-12,2.104836133e-12,3.305619444e-12,0,2.548879119e-12,0.7526795981,1.424969709,0,1
15,29,-24,W-,52,26,26,-771.4656246,-5282.943637,-4525.912639,6999.622922,78.6330266,5338.974872,-0.7694930707,-1.715800903,-1,0
15,30,22,gamma,1,1,0,0,0,1.415566294e-05,1.415566294e-05,0,0,35.57945323,0,0,1
15,31,22,gamma,1,2,0,0,0,-1.451180651e-06,1.451180651e-06,0,0,-33.30171595,0,0,1
15,32,13,mu-,23,29,0,-388.6758496,-2410.758267,-2050.367147,3188.546657,0.10566,2441.889502,-0.7633420617,-1.730646328,-1,0
15,33,-14,nu_mubar,23,29,0,-382.789775,-2872.18537,-2475.545492,3811.076264,0,2897.5812,-0.7745475247,-1.703290294,0,0
15,34,13,mu-,1,32,0,-388.6757534,-2410.757671,-2050.36664,3188.545869,0.10566,2441.888898,-0.7633420617,-1.730646328,-1,1
15,35,22,gamma,1,32,0,-9.624460331e-05,-0.0005960687093,-0.0005067439553,0.0007882578044,0,0.0006037888123,-0.7630428446,-1.730880297,0,1
15,36,-14,nu_mubar,1,33,33,-382.789775,-2872.18537,-2475.545492,3811.076264,0,2897.5812,-0.7745475247,-1.703290294,0,1
15,37,-15,tau+,1,27,0,182.661358,960.9345995,843.7162311,1291.751026,1.77682,978.1413376,0.7807860085,1.382950229,1,1
15,38,16,nu_tau,1,27,0,588.7761483,4322.12102,3682.041293,5708.311094,0,4362.03937,0.7667431271,1.435405808,0,1
16,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
16,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
16,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
16,3,13,mu-,21,6,6,0,0,6999.999964,6999.999964,0,0,55.59851446,0,-1,0
16,4,-13,mu+,21,7,0,0,0,-6548.618678,6548.618678,0,0,-55.53185846,0,1,0
16,5,23,Z0,22,3,4,0,0,451.3812865,13548.61864,13541.09752,0,52.85716145,0,0,0
16,6,13,mu-,42,1,0,1.57385216e-12,-2.171596236e-13,6999.999964,6999.999964,0,1.588763331e-12,36.71487778,-0.1371139152,-1,0
16,7,-13,mu+,41,2,0,-1.57385216e-12,2.162714452e-13,-6999.999874,6999.999874,0,1.588642175e-12,-36.71495403,3.005032571,1,0
16,8,23,Z0,44,5,5,-43.39126043,5.985806626,449.25097,13548.61864,13541.09752,43.80218445,3.023413334,3.004508269,0,0
16,9,22,gamma,1,7,0,43.39126043,-5.985806626,-449.2508794,451.3811959,0,43.80218445,-3.023413133,-0.1370843843,0,1
16,10,22,gamma,1,1,0,0,0,3.552427188e-05,3.552427188e-05,0,0,36.49955466,0,0,1
16,11,22,gamma,1,2,0,0,0,-0.0001261626157,0.0001261626157,0,0,-37.76691016,0,0,1
16,12,11,e-,23,8,0,-1025.33713,-5044.576256,-4177.203356,6629.335842,0.000511,5147.724336,-0.7415966918,-1.771320066,-1,0
16,13,-11,e+,23,8,0,981.9458695,5050.562063,4626.454326,6919.2828,0.000511,5145.133122,0.8082650459,1.378768889,1,0
16,14,11,e-,1,12,0,-1023.717095,-5036.607396,-4170.605379,6618.863949,0.000511,5139.592469,-0.741596806,-1.771320004,-1,1
16,15,22,gamma,1,12,0,-1.620035023,-7.968860477,-6.597976841,10.47189329,0,8.131866377,-0.7415244651,-1.771358806,0,1
